id,collected_date,source_name,category,current_label,current_score,confidence_bucket,has_body,label_source,review_status,reviewed_label,review_notes,title,summary,body_snippet,link
96305,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.991865,high,false,,pending,,,räume der erinnerung: stararchitekt daniel libeskind wird 80,die auseinandersetzung mit der geschichte prägt libeskinds denken bis heute. seine bauten sind orte der erinnerung - verbunden mit einem hoffnungsvollen blick in die zukunft.,,https://www.dw.com/de/räume-der-erinnerung-stararchitekt-daniel-libeskind-wird-80/a-57494954?maca=de-rss-de-all-1119-xml-mrss
96363,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.825468,high,true,,pending,,,"news kompakt - trump zu xi: ""eine ehre, ihr freund zu sein""",us-präsident trump wird zum auftakt seines staatsbesuchs in china mit militärischen ehren empfangen. in den usa billigt der senat den neuen notenbankchef warsh. der dw-nachrichtenüberblick.,"zum auftakt seines staatsbesuchs in china ist us-präsident donald trump von präsident xi jinping empfangen worden. beide länder hätten eine ""fantastische"" gemeinsame zukunft, sagte trump zu beginn der gespräche in der großen halle des volkes in peking. der us-präsident lobte seinen gastgeber als ""großartige führungspersönlichkeit"". ""es ist eine ehre, ihr freund zu sein"", sagte trump wörtlich. xi erklärte, er sei davon überzeugt, dass die gemeinsamen interessen der usa und chinas größer seien als die meinungsverschiedenheiten. ""stabile"" beziehungen zwischen den beiden ländern seien eine wohltat für die welt. mit dem us-präsidenten sind auch außenminister marco rubio und verteidigungsminister pete hegseth nach peking geflogen. zur delegation gehören zudem führende wirtschaftsvertreter, darunter tesla-chef elon musk. us-senat gibt grünes licht für neuen us-zentralbankchef warsh der wunschka",https://www.dw.com/de/news-kompakt-trump-zu-xi-eine-ehre-ihr-freund-zu-sein/a-77156843?maca=de-rss-de-news-1089-xml-mrss
96277,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.413045,low,false,,pending,,,ungarns neuer premier stellt orbans luxus-system bloß,peter magyar zeigt in facebook-videos die prunkvolle ausstattung von viktor orbans amtssitz. ungarn blickt schockiert auf den luxus der abgewählten machtelite. derweil steckt sich der neue premier hohe ziele.,,https://www.dw.com/de/ungarns-neuer-premier-stellt-orbans-luxus-system-bloß/a-77142098?maca=de-rss-de-all-1119-xml-mrss
96278,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.346484,low,true,,pending,,,iran-krieg: trotz angriffen baut doha seine vermittlerrolle aus,trotz iranischer angriffe und massiver folgen für seine energieexporte intensiviert katar seine vermittlungsbemühungen. kann doha seine engen beziehungen zu washington und teheran strategisch nutzen?,"in katars hauptstadt doha laufen die vermittlungsbemühungen zwischen den usa und iran derzeit auf hochtouren. in den vergangenen tagen telefonierte katars premier- und außenminister scheich mohammed bin abdulrahman al thani mit vertretern aus iran, saudi-arabien, pakistan, der türkei, kuwait und weiteren staaten über die regionalen spannungen und bemühungen zur deeskalation in der region. bereits in der vergangenen woche und über das wochenende traf al thani zudem mit us-vizepräsident jd vance, us-außenminister marco rubio und dem sondergesandten des weißen hauses steve witkoff zusammen. ziel sei es gewesen, wege zu einem dauerhaften ende des krieges mit iran zu finden, berichtete das nachrichtenportal axios. zwar betonte der katarische premierminister wiederholt, doha unterstütze die führende vermittlerrolle pakistans voll und ganz. gleichzeitig deutet vieles darauf hin, dass der golfst",https://www.dw.com/de/iran-krieg-trotz-angriffen-baut-doha-seine-vermittlerrolle-aus/a-77145208?maca=de-rss-de-all-1119-xml-mrss
96310,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.382852,low,true,,pending,,,afrika-gipfel in kenia: frankreich sucht neue partner,nach dem rückzug aus der sahelzone in westafrika sucht frankreich wieder mehr geostrategischen einfluss auf dem kontinent. für einen neustart geht der blick in richtung englischsprachiger länder.,"wenn die außenminister frankreichs und kenias am 11. mai 2026 den ""africa forward summit"" in der universität nairobi eröffnen, liegt die betonung auf einer neuen gemeinsamkeit. gleichzeitig ist das zweitägige treffen in kenia der erste gipfel dieser art, den frankreich in einem englischsprachigen land afrikas ausrichtet. allerdings nicht ohne grund: präsident emmanuel macron will laut experten ein zeichen setzen und eine abkehr von der bisherigen afrika-politik in westafrika einleiten. warum sich frankreich umorientiert ""frankreich hat sehr viel ansehen und einfluss in den frankophonen afrikanischen ländern verloren, besonders in der sahelzone"", sagt ulf laessing, leiter des regionalprogramms sahel der deutschen konrad-adenauer-stiftung in mali der dw. ""es versucht jetzt sehr stark, in anderen anglophonen ländern - südafrika, kenia, nigeria - zu expandieren, um sich auf die weise wieder",https://www.dw.com/de/afrika-gipfel-in-kenia-frankreich-sucht-neue-partner/a-77091271?maca=de-rss-de-all-1119-xml-mrss
96342,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.372564,low,true,,pending,,,"""drill baby drill"" gegen chinas elektrostaat",die welt blickt auf die blockierte straße von hormus und die folgen für die globalen energiemärkte. hinter den kulissen tobt aber noch ein anderer kampf: der wettlauf der usa und china um die globale energiedominanz.,"ganz gleich wie der krieg zwischen den usa und dem iran ausgeht - die weltweiten energiemärkte werden noch lange für die rückkehr zur normalität brauchen. und viele beobachter sind davon überzeugt, dass die explodierenden spritpreise dem siegeszug der erneuerbaren energien einen entscheidenden schub geben werden. denn im hintergrund des aktuellen kräftemessens am persischen golf pokern die beiden größten volkswirtschaften der welt, wie die globale energie-architektur der zukunft aussehen wird - und wer sie dominiert. die akteure: die usa unter donald trump, der mit vollem einsatz die produktion von öl und gas hochfährt und china , das seit mehr als einem jahrzehnt auf dem weg vom weltweit größten co2-verursacher zum globalen taktgeber der elektrischen energierevolution ist. die amerikaner wollen das fossile zeitalter möglichst lange am leben erhalten, während die chinesen ihre strategie,",https://www.dw.com/de/drill-baby-drill-gegen-chinas-elektrostaat/a-76879335?maca=de-rss-de-all-1119-xml-mrss
96351,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.47426,low,true,,pending,,,bosnien-herzegowina: wm-ticket mit deutschem anstrich,bosnien-herzegowina schlägt in den wm-playoffs sensationell italien und qualifiziert sich zum zweiten mal überhaupt für eine fußball-weltmeisterschaft. den weg ebnen auch viele bekannte gesichter aus der bundesliga.,"nach dem entscheidenden elfmeter von esmir bajraktarevic im wm-playoffspiel gegen italien kennt der jubel im bosnischen zenica keine grenzen mehr. dutzende personen stürmen den platz, einige bosnische spieler weinen und feiern mit ihren fans die qualifikation zur fußball-weltmeisterschaft  - der zweiten des balkanstaates nach 2014. im hintergrund erleuchtet pyrotechnik die balkone eines hochhauses. auch von dort haben manche fans das spiel ihrer mannschaft gespannt verfolgt. nur einer gibt sich trotz der emotionalen ausnahmesituation erstaunlich ruhig: bosniens nationaltrainer sergej barbarez. ""ich habe meinen spielern gesagt, sie sollen rausgehen und spaß haben. ich habe es in ihren augen gesehen, ich mag sie wirklich sehr, sie sind jungs mit charakter"", sagt barbarez nach dem spiel. ""ich bin noch nie so ruhig in ein spiel gegangen. ich habe noch nie so ruhig ein spiel beendet."" sergej",https://www.dw.com/de/bosnien-herzegowina-wm-ticket-mit-deutschem-anstrich/a-76625292?maca=de-rss-de-all-1119-xml-mrss
96292,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.730168,mid,false,,pending,,,"merz verteidigt rentenpläne beim dgb: ""keine bösartigkeit!""","deutschlands wirtschaft lahmt, die energiepreise sind hoch: kanzler merz bekommt beim gewerkschaftskongress in berlin den unmut der arbeitnehmer zu spüren. und verteidigt die geplante rentenreform.",,https://www.dw.com/de/merz-verteidigt-rentenpläne-beim-dgb-keine-bösartigkeit/a-77131458?maca=de-rss-de-all-1119-xml-mrss
96312,2026-05-14,Deutsche Welle,world_geopolitics,positive,0.671097,mid,false,,pending,,,weißer wasserstoff: der verborgene schatz im untergrund,in der erdkruste lagern billionen tonnen natürlichen wasserstoffs. kann ein geologe in bayern diese saubere und günstige energiequelle erschließen?,,https://www.dw.com/de/weißer-wasserstoff-der-verborgene-schatz-im-untergrund/a-76836252?maca=de-rss-de-all-1119-xml-mrss
96682,2026-05-14,FAZ.NET,unknown,negative,0.764669,high,false,,pending,,,dieselskandal: warum vw den größten skandal seiner geschichte nicht loswird,"eine frühere vw-vorständin, ein bosch-ingenieur und ermittlungen bis heute: die neue folge des podcasts „die vw-story“ rekonstruiert den ursprung des abgasbetrugs – und warum er bis heute nachwirkt.",,https://www.faz.net/aktuell/wirtschaft/unternehmen/warum-volkswagen-den-dieselskandal-nicht-loswird-accg-200829841.html
96691,2026-05-14,FAZ.NET,unknown,negative,0.82715,high,false,,pending,,,weniger nutzer: grok grokkt nicht mehr,"elon musk kämpft gerade vor gericht gegen open ai. wie das verfahren ausgeht, ist offen. an anderer stelle allerdings scheint musk bereits zu verlieren: im kampf um einen platz unter den gewinnern im ki-rennen.",,https://www.faz.net/premium/digitalwirtschaft/kuenstliche-intelligenz/ki-von-elon-musk-grok-grokkt-nicht-mehr-accg-200824959.html
96700,2026-05-14,FAZ.NET,unknown,negative,0.928992,high,false,,pending,,,tausende drohnen: russland überzieht ukraine mit einem der längsten angriffe seit kriegsbeginn,"die waffenruhe hielt nur kurz, nun läuft die nächste angriffswelle. kiew spricht von „terror“. in der nacht erschüttern explosionen ukrainische städte. besonders schwer trifft es die hauptstadt.",,https://www.faz.net/aktuell/politik/ukraine/russland-beschiesst-ukraine-massiv-mit-raketen-und-drohnen-accg-200831189.html
96799,2026-05-14,FAZ.NET,unknown,negative,0.804295,high,false,,pending,,,"kritik an momfluencern: „ich habe mit einer mutter gesprochen, die jetzt 50.000 dollar im monat verdient“",autorin fortesa latifi hat ein buch über „momfluencer“ geschrieben. für geld teilen sie intime details aus dem leben ihrer kinder. was macht so ein verhalten mit kindern?,,https://www.faz.net/aktuell/stil/eltern-familie/momfluencerinnen-die-privatsphaere-von-kindern-wird-gegen-geld-getauscht-accg-200769724.html
96703,2026-05-14,FAZ.NET,unknown,negative,0.499795,low,false,,pending,,,justiz prüft verstöße: hat die fifa fußball-fans bei den wm-tickets betrogen?,vor der fußball-weltmeisterschaft sorgen berichte über möglicherweise nachträglich geänderte sitzplatzkategorien für wirbel. kaliforniens generalstaatsanwalt fordert nun klare antworten vom weltverband.,,https://www.faz.net/aktuell/sport/fussball-wm/fussball-wm-2026-hat-die-fifa-fans-bei-den-tickets-betrogen-accg-200831671.html
96713,2026-05-14,FAZ.NET,unknown,negative,0.45981,low,false,,pending,,,mehr geld als senior: was sie über die neue geförderte altersvorsorge wissen müssen,die reform der staatlich geförderten altersvorsorge kommt. der bundesrat hat das gesetz verabschiedet. die anbieter stehen in den startlöchern. worauf sollten kunden achten?,,https://www.faz.net/aktuell/finanzen/finanzmarkt/was-sie-ueber-die-neue-gefoerderte-altersvorsorge-wissen-muessen-accg-200818609.html
96736,2026-05-14,FAZ.NET,unknown,negative,0.533731,low,false,,pending,,,gutverdiener in geldnot: „10.000 euro im monat reichen nicht – was tun?“,"ein ehepaar verdient ordentlich und hat trotzdem am monatsende nichts übrig. bald brauchen sie ein neues auto und müssen plötzlich sparen. diese kniffe können helfen, das thema anzugehen.",,https://www.faz.net/aktuell/finanzen/gutverdiener-in-geldnot-10-000-euro-im-monat-reichen-nicht-was-tun-19741295.html
96769,2026-05-14,FAZ.NET,unknown,negative,0.414131,low,false,,pending,,,a.s. fannings album: das ist hardcore,zwischen nick cave und beach house passt noch ein spaltpilz: der in berlin lebende ire a.s. fanning hat mit „take me back to nowhere“ ein großartiges melancholisches pop-album aufgenommen.,,https://www.faz.net/aktuell/feuilleton/musik-und-buehne/album/wie-ist-a-s-fannings-neues-album-take-me-back-to-nowhere-200815998.html
96749,2026-05-14,FAZ.NET,unknown,negative,0.552119,mid,false,,pending,,,die vw-story – folge 2: die legende entsteht,„die vw-story“ folge 2: die erfolgsgeschichte von käfer und bulli ist eng den widersprüchlichen und düsteren ursprüngen des volkswagen-konzerns verknüpft. jetzt im faz-podcast anhören!,,https://www.faz.net/podcasts/vw-podcast-die-duesteren-urspruenge-von-volkswagen-faz-200805034.html
96752,2026-05-14,FAZ.NET,unknown,negative,0.573971,mid,false,,pending,,,brandanschlag in holland: proteste gegen asylbewerber eskalieren,die niederlande wollen schutzsuchende fair verteilen – doch dagegen rührt sich zunehmend gewaltsamer protest.,,https://www.faz.net/aktuell/politik/ausland/niederlande-gewalt-gegen-asylbewerberheime-200829181.html
96774,2026-05-14,FAZ.NET,unknown,negative,0.620665,mid,false,,pending,,,sponsoring von wettanbieter: „die sporthilfe hat ihre seele verkauft“,die sporthilfe landet einen „millionen-deal“ und macht tipico zum förderer des spitzensports. dabei sind die suchtgefahren gerade für sportler bekannt. ist das unbürokratische hilfe – oder ein fall von sportswashing?,,https://www.faz.net/aktuell/sport/sportpolitik/die-sporthilfe-hat-ihre-seele-verkauft-millionen-deal-mit-tipico-accg-200806100.html
96777,2026-05-14,FAZ.NET,unknown,negative,0.716653,mid,false,,pending,,,who: elf hanta-virus-fälle nach ausbruch auf „hondius“ gemeldet,"in bereits acht fällen wurde eine von mensch zu mensch übertragbare variante des virus nachgewiesen, so die weltgesundheitsorganisation. drei der infizierten, darunter eine deutsche, starben.",,https://www.faz.net/aktuell/gesellschaft/gesundheit/elf-hanta-virus-faelle-nach-ausbruch-auf-hondius-gemeldet-accg-200831095.html
96684,2026-05-14,FAZ.NET,unknown,neutral,0.453501,low,false,,pending,,,trump in peking: „wir sollten partner und nicht rivalen sein“,im himmel ist für beide platz: trump besucht das erste mal seit knapp einem jahrzehnt peking. xi empfängt ihn mit allen ehren – und spricht eine warnung in sachen taiwan aus.,,https://www.faz.net/aktuell/wirtschaft/donald-trump-in-peking-xi-warnt-vor-taiwan-konflikt-accg-200831485.html
96732,2026-05-14,FAZ.NET,unknown,neutral,0.456039,low,false,,pending,,,"der beziehungs-check: an diesen zehn merkmalen erkennen sie, ob sie sich trennen sollten","bleiben oder gehen? wer an seiner beziehung zweifelt, dreht sich oft im kreis. dabei kann diese checkliste unserer paartherapeutin orientierung geben. denn stabile partnerschaften haben einiges gemeinsam.",,https://www.faz.net/aktuell/stil/leib-seele/beziehung-wann-man-sich-besser-trennen-sollte-accg-110811851.html
96735,2026-05-14,FAZ.NET,unknown,neutral,0.479748,low,false,,pending,,,bleiben oder gehen: ist unsere beziehung noch die richtige für mich?,"wäre ich glücklicher mit einem anderen menschen? wer sich diese frage in einer partnerschaft stellt, denkt schnell an trennung. aber ist das auch der richtige weg – oder bin ich zu anspruchsvoll? die paarkolumne „besser lieben“.",,https://www.faz.net/aktuell/stil/leib-seele/kolumnen/trennen-oder-bleiben-wann-die-beziehung-noch-zu-retten-ist-18583801.html
96760,2026-05-14,FAZ.NET,unknown,neutral,0.469832,low,false,,pending,,,rheinland-pfalz: schnieder belohnt loyalität mit wichtigen ämtern,so lange wie in rheinland-pfalz war die cdu zuletzt in keinem bundesland in der opposition. wie sich der künftige ministerpräsident jetzt für die regierung aufstellt.,,https://www.faz.net/aktuell/politik/inland/neue-regierung-in-mainz-gordon-schnieder-belohnt-loyalitaet-200828840.html
96709,2026-05-14,FAZ.NET,unknown,positive,0.902899,high,false,,pending,,,geldanlage: die besten renditen des jahrhunderts,ein blick in die wirtschaftsgeschichte hält überraschende ratschläge für anleger parat. was sie daraus lernen können.,,https://www.faz.net/aktuell/finanzen/die-besten-renditen-des-jahrhunderts-was-anleger-lernen-koennen-accg-200739344.html
96726,2026-05-14,FAZ.NET,unknown,positive,0.922817,high,false,,pending,,,größe und preis maßgeblich: diese etf stehen in den profi-depots ganz oben,unabhängige vermögensverwalter kaufen für ihre kunden immer mehr etf und schauen dabei ziemlich genau auf die kosten. die beliebtesten produkte im überblick.,,https://www.faz.net/aktuell/finanzen/gold-ist-sehr-beliebt-diese-etfs-kaufen-die-profis-accg-200336500.html
96731,2026-05-14,FAZ.NET,unknown,positive,0.989264,high,false,,pending,,,anpassung der geldanlage: neue etf für das wunderportfolio,"seit jahren empfiehlt die f.a.s. ein portfolio aus zwei indexfonds. nun ist es an der zeit, über ein paar änderungen nachzudenken.",,https://www.faz.net/aktuell/finanzen/unsere-neuen-etf-empfehlungen-fuer-das-wunderportfolio-accg-110812764.html
96771,2026-05-14,FAZ.NET,unknown,positive,0.969307,high,false,,pending,,,ki-reallabore: schutzräume für die forschung,"reallabore für künstliche intelligenz beschleunigen den wissenschaftlichen fortschritt enorm. wenn europa mithalten will, muss es seine regeln anpassen.",,https://www.faz.net/aktuell/karriere-hochschule/hoersaal/ki-reallabore-schutzraeume-fuer-die-forschung-accg-200797758.html
96699,2026-05-14,FAZ.NET,unknown,positive,0.452192,low,false,,pending,,,berlins museumsmeilemitte: kulturwüsten,"hinter der neu gegründeten berliner museumsmeilemitte steht auch ein immobilienunternehmen. dieses hat wohl eingesehen, dass es ganz ohne kultur in dem entwicklungsstadtteil nicht geht.",,https://www.faz.net/aktuell/feuilleton/kunst-und-architektur/kommentar-zu-der-neu-gegruendeten-berliner-museumsmeilemitte-200825545.html
96730,2026-05-14,FAZ.NET,unknown,positive,0.527508,low,false,,pending,,,managementprofi im interview: „ich habe sieben große effizienzkiller ausgemacht“,"christian zielke hat es vom hauptschüler ins management und zum professor gebracht. im interview erklärt er, wie viele e-mails er nach dem urlaub einfach löscht, wie konferenzen besser werden – und wofür man seine zeit nicht opfern sollte.",,https://www.faz.net/aktuell/karriere-hochschule/buero-co/wie-effizientes-arbeiten-gelingt-tipps-vom-managementprofi-accg-110803390.html
96753,2026-05-14,FAZ.NET,unknown,positive,0.417999,low,false,,pending,,,präsidentenberater cai qi: xi jinpings rechte hand,cai qi ist fast überall an der seite des chinesischen staatspräsidenten xi jinping. ist er chinas zweitwichtigster mann?,,https://www.faz.net/aktuell/politik/ausland/china-cai-qi-ist-xi-jinpings-rechte-hand-accg-200814157.html
96792,2026-05-14,FAZ.NET,unknown,positive,0.504722,low,false,,pending,,,immobilien vor gericht: maklerprovision fällt nur mit hinweis auf kostenpflicht an,"achtung mit dem online-maklervertrag: weil der button nur „senden“ hieß, muss der käufer keine provision zahlen.",,https://www.faz.net/aktuell/wirtschaft/immobilien-wohnen/bauen-kaufen/bundesgerichtshof-maklervertrag-ohne-zahlungsbutton-unwirksam-accg-200742648.html
96695,2026-05-14,FAZ.NET,unknown,positive,0.560501,mid,false,,pending,,,streit um glyphosat: bayer verfolgt einen klaren plan,"bayer hat schon zahlreiche versuche unternommen, das rechtsrisiko rund um glyphosat einzudämmen. bislang erfolglos. doch jetzt kann sich wirklich was ändern.",,https://www.faz.net/aktuell/wirtschaft/unternehmen/bayer-verfolgt-einen-klaren-plan-200825315.html
96734,2026-05-14,FAZ.NET,unknown,positive,0.607077,mid,false,,pending,,,lebenswichtige fähigkeiten: „eltern sind zentral für den selbstwert der kinder“,"kann ich konflikte austragen? setze ich mich durch? bin ich resilient? all diese fähigkeiten werden in der kindheit angelegt. die therapeutin brigitte scheidt erklärt, was eltern tun können, damit ihre kinder gut durchs leben gehen.",,https://www.faz.net/aktuell/gesellschaft/tipps-fuer-eltern-so-gehen-kinder-gut-und-resilient-durchs-leben-18468713.html
96762,2026-05-14,FAZ.NET,unknown,positive,0.672357,mid,false,,pending,,,ki in der rechtsbranche: anthropic nimmt juristen in den fokus,"vertragsrecht, recherche, due diligence: anthropic erweitert claude um zwölf juristische zusatzprogramme und tritt damit in den wettbewerb eines hoch lukrativen markts ein.",,https://www.faz.net/aktuell/wirtschaft/unternehmen/claude-for-legal-anthropic-startet-angebot-fuer-juristen-200828554.html
96785,2026-05-14,FAZ.NET,unknown,positive,0.711062,mid,false,,pending,,,medico-palais in bad soden: vom inhalatorium zum rathaus,"das gebäude, das die meisten bürger als medico-palais kennen, ist entkernt, die schadstoffsanierung ist abgeschlossen. der denkmalschutz redet bei jedem schritt mit.",,https://www.faz.net/aktuell/rhein-main/region-und-hessen/bad-soden-so-wird-aus-dem-medico-palais-ein-rathaus-accg-200829041.html
96538,2026-05-14,ZDFheute,unknown,negative,0.794524,high,false,,pending,,,buenos aires: proteste gegen sparmaßnahmen,zehntausende haben in argentiniens hauptstadt buenos aires erneut gegen die sparmaßnahmen an universitäten demonstriert. präsident milei hatte kürzungen bei bildung und gesundheit angekündigt.,,https://www.zdfheute.de/video/zdfheute-xpress/argentinien-proteste-kuerzungen-bildungswesen-video-100.html
96562,2026-05-14,ZDFheute,unknown,negative,0.991395,high,false,,pending,,,"banaszak: wenn merz ""reform"" sagt, hören leute soziale kälte",die koalition macht einen neuen reform-anlauf. grünen-chef banaszak reicht das nicht. er wirft kanzler merz mangelnde empathie vor. und auch aus der union kommt kritik.,,https://www.zdfheute.de/politik/deutschland/koalition-ausschuss-reformen-banaszak-laschet-100.html
96568,2026-05-14,ZDFheute,unknown,negative,0.835236,high,false,,pending,,,historische abstiegsdramen am letzten bundesliga-spieltag,"am 34. spieltag kämpfen der vfl wolfsburg, der 1. fc heidenheim und der fc st. pauli noch um den klassenerhalt. die bundesliga-historie ist reich an dramen beim ""finale"".",,https://www.zdfheute.de/sport/fussball-bundesliga/bundesliga-historische-abstiegsdramen-100.html
96589,2026-05-14,ZDFheute,unknown,negative,0.753067,high,false,,pending,,,"trumps abwehrsystem ""golden dome"" sprengt die kosten","kostenexplosion bei trumps weltraum-abwehr: das raketenschild ""golden dome"" dürfte laut kongressanalyse weit teurer werden als angekündigt.",,https://www.zdfheute.de/politik/ausland/trump-raketenschild-golden-dome-kosten-100.html
96571,2026-05-14,ZDFheute,unknown,negative,0.422775,low,false,,pending,,,"aytekin, hussein und co.: diese schiedsrichter hören auf",am letzten fußball-bundesliga-spieltag der männer und frauen beenden vier schiedsrichter und eine schiedsrichterin ihr karriere. neben deniz aytekin hört auch riem hussein auf.,,https://www.zdfheute.de/sport/fussball-bundesliga/bundesliga-schiedsrichter-rente-deniz-aytekin-letzter-spieltag-letztes-spiel-100.html
96581,2026-05-14,ZDFheute,unknown,negative,0.524253,low,false,,pending,,,influencer im visier der steuerfahnder,"reisen, luxus, geschenke – influencer verdienen damit viel geld. doch manche wollen viel nehmen, aber nichts geben und zahlen keine steuern. jetzt sind sie im visier der steuerfahnder.",,https://www.zdf.de/video/reportagen/die-spur-224/influencer-steuerhinterziehung-social-media-doku-100
96600,2026-05-14,ZDFheute,unknown,negative,0.473975,low,false,,pending,,,dgb-bundeskongress: kampf gegen sozialabbau,"rede von bärbel bas (spd, bundesarbeitsministerin) beim bundeskongress des deutschen gewerkschaftsbundes in berlin",,https://www.phoenix.de/sendungen/ereignisse/phoenix-vor-ort/ua-dgb-bundeskongress-mit-a-5189649.html
96674,2026-05-14,ZDFheute,unknown,negative,0.486818,low,false,,pending,,,presse und rundfunk fordern faire rahmenbedingungen,presse und rundfunk sehen die medienbranche vom einsatz von ki durch big-tech-plattformen bedroht und dringen auf schärfere regeln. die forderungen im wortlaut.,,https://www.zdfheute.de/in-eigener-sache/presse-rundfunk-ard-zdf-forderungen-umgang-ki-100.html
96540,2026-05-14,ZDFheute,unknown,negative,0.743464,mid,false,,pending,,,wer darf aufs oktoberfest - wer nicht?,"die wiesn-wirte streiten über die vergabe der zelte. kein fairer wettbewerb, sagen die einen, den traditionen entsprechend, die anderen. nun ist der zank ein fall für die justiz.",,https://www.zdfheute.de/politik/deutschland/oktoberfest-muenchen-wiesn-streit-100.html
96583,2026-05-14,ZDFheute,unknown,negative,0.717437,mid,false,,pending,,,steuerabzocke ohne folgen? | us-truppenabzug,themen: us-truppenabzug aus deutschland - was bedeutet das für die sicherheit? | wenn medizin im alter schadet | milliardenschwere steuerabzocke ohne folgen? | kampfroboter an der ukraine-front,,https://www.zdf.de/video/magazine/frontal-das-magazin-100/frontal-vom-12-mai-2026-100
96629,2026-05-14,ZDFheute,unknown,negative,0.554769,mid,false,,pending,,,pydna - rom gegen makedonien,roms flexible kriegsführung gegen makedonische phalanx: 168 vor christus treffen zwei mächte aufeinander. kann römische disziplin und taktische finesse die wucht der sarissen brechen?,,https://www.zdf.de/video/dokus/entscheidung-auf-dem-schlachtfeld-100/zdfinfo-entscheidung-auf-dem-schlachtfeld-pydna-rom-gegen-makedonien-100
96642,2026-05-14,ZDFheute,unknown,negative,0.624094,mid,false,,pending,,,kampf ums überleben,"vor rund 40.000 jahren leben mehrere menschenarten auf der welt: in asien der denisova-mensch, in europa der neandertaler, und der homo sapiens hat sich bis nach australien ausgebreitet.",,https://www.zdf.de/video/dokus/zdfinfo-humans-die-geschichte-der-menschheit--100/zdfinfo-humans-die-geschichte-der-menschheit-kampf-ums-ueberleben-100
96548,2026-05-14,ZDFheute,unknown,neutral,0.83208,high,false,,pending,,,"steinmeier verteidigt papst gegen trump: ""unerschrocken""",bundespräsident steinmeier hat papst leo den rücken gestärkt und trumps angriffe auf das kirchenoberhaupt kritisiert. beim katholikentag rief er zu zuversicht und engagement auf.,,https://www.zdfheute.de/politik/deutschland/katholikentag-wuerzburg-steinmeier-papst-trump-streit-100.html
96551,2026-05-14,ZDFheute,unknown,neutral,0.517631,low,false,,pending,,,vatertag fällt ins wasser,nix mit bollerwagen und kaltgetränken am vatertag: es wird laut wetterdienst regnerisch und nicht besonders warm an christi himmelfahrt. und das bleibt auch noch ein paar tage so.,,https://www.zdfheute.de/panorama/wetter-vatertag-100.html
96587,2026-05-14,ZDFheute,unknown,neutral,0.492929,low,false,,pending,,,toll! ein jahr regierung merz,die frontal-satiriker machen den regierungscheck: welche noten gibt es für team merz nach dem ersten regierungsjahr? ein kurzer film mit mehreren kloppern.,,https://www.zdf.de/video/magazine/frontal-toll-satire-von-doye-und-wiemers-100/satire-toll-1-jahr-merz-regierung-100
96560,2026-05-14,ZDFheute,unknown,neutral,0.646855,mid,false,,pending,,,"stellwerk kanzleramt: und niemand spricht über das ""verenden""","die bundesregierung hat beschlossen, dass sie erst einmal nichts weiter beschließt. außer einem plan, wie es weitergehen soll.",,https://www.zdfheute.de/politik/deutschland/bundesregierung-schwarz-rot-analyse-schmiese-100.html
96550,2026-05-14,ZDFheute,unknown,positive,0.799233,high,false,,pending,,,trumps wunsch-kandidat warsh wird neuer fed-chef,us-präsident trump hat sich durchgesetzt: der us-senat bestätigte seinen wunsch-kandidaten kevin warsh als chef der us-notenbank fed. er folgt auf jerome powell.,,https://www.zdfheute.de/politik/ausland/warsh-senat-zentralbank-chef-bestaetigung-100.html
96564,2026-05-14,ZDFheute,unknown,positive,0.777742,high,false,,pending,,,bundesregierung beschließt bau neuer gaskraftwerke,"die koalition hat den bau neuer gaskraftwerke beschlossen. strom müsse sicher verfügbar sein, ""wenn wind und sonne pausieren"", begründete wirtschaftsministerin reiche den schritt.",,https://www.zdfheute.de/politik/deutschland/gas-kraftwerke-reiche-bundesregierung-strom-100.html
96573,2026-05-14,ZDFheute,unknown,positive,0.776507,high,false,,pending,,,"ehrenpalme für ""herr der ringe""- regisseur jackson","das filmfest in cannes hat begonnen. bei der eröffnungsgala bekam ""herr der ringe""-regisseur peter jackson die goldene ehrenpalme. er zeigte sich von der auszeichnung überrascht.",,https://www.zdfheute.de/panorama/prominente/cannes-peter-jackson-eroeffnung-2026-100.html
96577,2026-05-14,ZDFheute,unknown,positive,0.850855,high,false,,pending,,,cannes bereitet sich vor,die 79. ausgabe der filmfestspiele von cannes starten am 12. mai. mit seinem glamourösen roten teppich zieht dieses unumgängliche kino-event jedes jahr berühmtheiten aus der ganzen welt an.,,https://www.zdfheute.de/video/heute-in-europa/filmfestspiele-cannes-bereitet-sich-vor-100.html
96528,2026-05-14,ZDFheute,unknown,positive,0.455293,low,false,,pending,,,oktoberfest: zoff um zelte,"6,5 millionen liter bier sind 2025 auf dem oktoberfest geflossen, die maß im schnitt für 15 euro. eine festzelt-lizenz bringt millionen. deswegen streiten die wirte um die zelte.",,https://www.zdfheute.de/video/heute-in-deutschland/oktoberfest-zoff-um-zelte-100.html
