id,collected_date,source_name,category,current_label,current_score,confidence_bucket,has_body,label_source,review_status,reviewed_label,review_notes,title,summary,body_snippet,link
143716,2026-05-23,Yeni Şafak,unknown,positive,0.998862,high,false,claude-sonnet-4-6,reviewed,positive,ilk festival ödülleri ve başarılı etkinlik,türkiye’nin ilk yapay zeka film festivalinde ödüller sahiplerini buldu,"türkiye’nin i̇lk yapay zeka film festivalinde ödüller sahiplerini bulduümraniye belediyesi tarafından düzenlenen “yapay zekâ film festivali”nin gala ve ödül töreni, ümraniye belediye başkanı i̇smet yıldırım’ın katılımıyla gerçekleştirildi. türkiye’de bir kamu kurumu öncülüğünde ilk kez hayata geçirilen festival, dijital dönüşüm çağında sanat ve teknolojiyi aynı platformda buluşturarak yapay zekâ destekli kısa filmleri sanatseverlerle buluşturdu.",,https://www.yenisafak.com/hayat/turkiyenin-ilk-yapay-zeka-film-festivalinde-oduller-sahiplerini-buldu-4826438
143729,2026-05-23,Yeni Şafak,unknown,positive,0.998307,high,false,claude-sonnet-4-6,reviewed,neutral,rutin yarış takvimi duyurusu,formula 1'de sıradaki durak kanada,"formula 1 dünya şampiyonası'nda heyecan, sezonun beşinci etabı kanada grand prix'siyle devam edecek.",,https://www.yenisafak.com/spor/formula-1de-siradaki-durak-kanada-4826405
136714,2026-05-23,Yeni Şafak,unknown,positive,0.518258,low,false,claude-sonnet-4-6,reviewed,positive,ittifak ve bölgesel istikrara katkı olumlu,karmaşık jeopolitik süreçler bağlamında derinleşen türkiye-azerbaycan ittifakı,"azerbaycan-türkiye ittifak modeli yalnızca iki devletin millî çıkarlarına hizmet etmekle kalmamakta, aynı zamanda güney kafkasya’da barışın, istikrarın ve ekonomik entegrasyonun güçlendirilmesine de katkı sağlamaktadır.",,https://www.yenisafak.com/dusunce-gunlugu/karmasik-jeopolitik-surecler-baglaminda-derinlesen-turkiye-azerbaycan-ittifaki-4826350
136728,2026-05-23,Yeni Şafak,unknown,positive,0.676035,mid,false,claude-sonnet-4-6,reviewed,neutral,dijital dönüşüm hem tehdit hem fırsat dengeli,dijital dönüşüm tehdit de getiriyor,"cumhurbaşkanı tayyip erdoğan, 22 mayıs finansal okuryazarlık günü programı’na katıldı.",,https://www.yenisafak.com/gundem/dijital-donusum-tehdit-de-getiriyor-4826368
136807,2026-05-23,Yeni Şafak,unknown,positive,0.687591,mid,false,claude-sonnet-4-6,reviewed,neutral,gemi geçiş istatistiği olgusal aktarım,i̇ran: hürmüz boğazı'ndan son 24 saatte 35 gemi geçiş yaptı,"i̇ran devrim muhafızları ordusu, son 24 saatte hürmüz boğazı'ndan 35 geminin geçiş yaptığını duyurdu. i̇ran, 17 nisan'da lübnan'da ateşkes sağlanması üzerine ateşkes süresince hürmüz boğazı'nın i̇ran donanması ile koordinasyon halinde olmak şartıyla ticari gemilerin geçişlerine açık olduğunu duyurmuş ancak abd'nin deniz ablukasına devam edeceğini duyurması üzerine boğazdan geçişlere yeniden kısıtlamalar getirdiğini açıklamıştı.",,https://www.yenisafak.com/ekonomi/iran-hurmuz-bogazindan-son-24-saatte-35-gemi-gecis-yapti-4826164
143721,2026-05-23,Yeni Şafak,unknown,positive,0.646444,mid,false,claude-sonnet-4-6,reviewed,negative,"kayınpederin vefatı, yas ve ölüm haberi",eski adalet bakanı yılmaz tunç'un acı günü,"önceki dönem adalet bakanı yılmaz tunç'un kayınpederi kemalettin şahin vefat etti. şahin, bugün ikindi namazına müteakip kılınacak cenaze namazıyla pendik i̇brahim hakkı erzurumi camii'nden son yolculuğuna uğurlanacak.",,https://www.yenisafak.com/gundem/eski-adalet-bakani-yilmaz-tuncun-aci-gunu-4826430
146296,2026-05-24,CNN Türk,unknown,negative,0.997604,high,false,claude-sonnet-4-6,reviewed,negative,"uyuşturucu ele geçirildi, gözaltı var",kayseri’de 9 kilo metamfetamin ele geçirildi: 5 gözaltı,kayseri’de 9 kilo metamfetamin ele geçirildi: 5 gözaltı,,https://www.cnnturk.com/yerel-haberler/kayseri/kayseride-9-kilo-metamfetamin-ele-gecirildi-5-gozalti-2428180
153014,2026-05-24,CNN Türk,unknown,negative,0.954972,high,false,claude-sonnet-4-6,reviewed,neutral,tüketici hakları hakkında bilgilendirici haber,yemek mağduriyetine hukuki yol,"yanlış veya hasarlı gelen yemek siparişlerinde tüketicilerin ürünü kabul etmek zorunda olmadığı ve “ayıplı hizmet” kapsamında haklarını arayabileceği belirtiliyor. uzmanlar, fotoğraf ve video ile delil toplanmasının önemli olduğunu, tüketicilerin ücret iadesi ve tazminat için tüketici hakem heyetine başvurabileceğini ifade ediyor. detaylar ecem sultan özcan ve başar günal'ın haberinde.",,https://www.cnnturk.com/video/turkiye/yemek-magduriyetine-hukuki-yol-3424740
146266,2026-05-24,CNN Türk,unknown,negative,0.688134,mid,false,claude-sonnet-4-6,reviewed,neutral,"ateşkes anlaşması iddiası, hem olumlu hem olumsuz sinyal",son daki̇ka... abd ve i̇ran arasında kritik gelişme: 60 günlük anlaşma yakın! duyuru bugün gelebilir...,"abd merkezli haber portalı axios, washington ile tahran'ın 60 günlük ateşkes uzatma anlaşmasına yakın olduğunu öne sürdü. söz konusu anlaşmanın bugün duyurusunun yapılabileceği de iddialar arasında. i̇ran devrim muhafızları ordusu ise abd ile devam eden müzakerelere ilişkin, ""basiretli i̇ran milleti, müzakere koşullarında da düşmanın planlarını etkisiz hale getirecek ve boşa çıkaracaktır."" açıklamasında bulundu.",,https://www.cnnturk.com/dunya/live-son-dakika-abd-ve-iran-arasinda-kritik-gelisme-60-gunluk-anlasma-yakin-duyuru-bugun-gelebilir-3424707
153017,2026-05-24,CNN Türk,unknown,negative,0.685266,mid,false,claude-sonnet-4-6,reviewed,neutral,"hava durumu haberi, olgusal aktarım",erzurum'un yüksek kesimlerine baharın son haftasında kar yağdı,erzurum'un yüksek kesimlerine baharın son haftasında kar yağdı,,https://www.cnnturk.com/yerel-haberler/erzurum/erzurumun-yuksek-kesimlerine-baharin-son-haftasinda-kar-yagdi-2428209
153033,2026-05-24,CNN Türk,unknown,positive,0.999241,high,false,claude-sonnet-4-6,reviewed,neutral,mesajlaşma tercihi hakkında bilgilendirici haber,yeni nesil aramak yerine neden mesajlaşıyor?,"uzmanlara göre birçok kişinin telefon görüşmesi yerine mesajlaşmayı tercih etmesi asosyallik değil, zihinsel bir ihtiyaç. telefonda aynı anda dinleme ve hızlı cevap verme zorunluluğu beyni daha fazla yorarken, mesajlaşma kişiye düşünme ve kendini daha net ifade etme fırsatı sunuyor. sabiha fındıkkıran ve özcan karaçam'ın haberinde.",,https://www.cnnturk.com/video/turkiye/yeni-nesil-aramak-yerine-neden-mesajlasiyor-3424733
153040,2026-05-24,CNN Türk,unknown,positive,0.99906,high,false,claude-sonnet-4-6,reviewed,positive,"kupa kazanma başarısı, kötü günler geride bırakıldı","trabzonspor, kötü günleri fatih tekke ile geride bıraktı","trendyol süper lig'i 69 puanla 3. sırada tamamlayan ve ziraat türkiye kupası'nı müzesine götüren trabzonspor, teknik direktör fatih tekke yönetiminde kötü günleri geride bırakarak kupa kazanma başarısı gösterdi.",,https://www.cnnturk.com/spor/futbol/trabzonspor-kotu-gunleri-fatih-tekke-ile-geride-birakti-3424724
153048,2026-05-24,CNN Türk,unknown,positive,0.554283,mid,false,claude-sonnet-4-6,reviewed,negative,"parti içi gerilim, tutuklama ve görevden uzaklaştırma",son daki̇ka! genel merkez gerilimi sürerken özel ve kılıçdaroğlu 2. kez telefonda görüştü,"son dakika haberine göre; ankara bölge adliye mahkemesi 36. hukuk dairesi, chp kurultay davasında, özgür özel ile parti yönetiminin tedbiren görevden uzaklaştırılmasına, kemal kılıçdaroğlu ile yönetiminin görevi devralmasına karar verdi. cumhuriyet halk partisinin 38'inci olağan kurultayı'nda delegelerin oy kullanma iradesini etkilemeye yönelik müdahale edildiğine ilişkin iddialar hakkında yürütülen soruşturma kapsamında ise 9 kişi tutuklandı, 4 şüpheli adli kontrol şartıyla serbest bırakıldı. öte yandan özel ve kılıçdaroğlu cephelerinden yeni kurultay tarihine ilişkin açıklamalar geldi.",,https://www.cnnturk.com/video/turkiye/live-son-dakika-genel-merkez-gerilimi-surerken-ozel-ve-kilicdaroglu-2-kez-telefonda-gorustu-3424695
147786,2026-05-24,Cumhuriyet,unknown,negative,0.927723,high,false,claude-sonnet-4-6,reviewed,negative,ilaçların ölümcül yan etkileri vurgulanıyor,"bir hastayı iyileştiren ilaç, başka bir hastada ölümcül sonuçlar doğurabiliyor: 'yan etkileri riskli'","modern tıpta “herkese aynı ilaç” yaklaşımı yerini kişiye özel tedavi tartışmalarına bırakırken uzmanlar, genetik farklılıkların ilaçların etkisini doğrudan belirlediğini vurguluyor.",,https://www.cumhuriyet.com.tr/saglik/bir-hastayi-iyilestiren-ilac-baska-bir-hastada-olumcul-sonuclar-dogurabiliyor-yan-etkileri-riskli-2506499
154511,2026-05-24,Cumhuriyet,unknown,negative,0.997327,high,false,claude-sonnet-4-6,reviewed,negative,"polisten biber gazlı müdahale, çatışma",son dakika... chp genel merkezi'nde müdahale başladı: i̇l başkanlarına polis engeli,son dakika haberi... chp genel merkezine yürümeye çalışan chp il başkanlarına polis biber gazı ve su sıkarak müdahale etti.,,https://www.cumhuriyet.com.tr/siyaset/son-dakika-chp-il-baskanlarina-polis-mudahalesi-2506575
147798,2026-05-24,Cumhuriyet,unknown,negative,0.690807,mid,false,claude-sonnet-4-6,reviewed,negative,"sağlık riski ve kritik uyarı, savunmasız gruplar için tehlike",yaşlılar ve kronik hastalar için kritik sıcaklık uyarısı,"hava sıcaklıklarının artmasıyla birlikte uzmanlar, özellikle yaşlı bireyler ve kronik hastalığı bulunan kişiler için kritik uyarılarda bulunarak günün en sıcak saatlerinde dışarı çıkılmaması gerektiğini vurguladı.",,https://www.cumhuriyet.com.tr/saglik/yaslilar-ve-kronik-hastalar-icin-kritik-sicaklik-uyarisi-2506501
147800,2026-05-24,Cumhuriyet,unknown,negative,0.554234,mid,false,claude-sonnet-4-6,reviewed,negative,"darbe ve anayasaya karşı eylem, olumsuz siyasi değerlendirme",anayasaya ‘on ikinci darbe’!,türkiye cumhuriyeti çok uzun bir süreç sonunda “ucube şahsım devleti” haline getirilmiş ve anayasa’ya karşı darbeler ondan sonra başlamıştır.,,https://www.cumhuriyet.com.tr/yazarlar/emre-kongar/anayasaya-on-ikinci-darbe-2506472
147780,2026-05-24,Cumhuriyet,unknown,neutral,0.992384,high,false,claude-sonnet-4-6,reviewed,neutral,yorum/analiz içerikli belirsiz siyasi değerlendirme,kılıçdaroğlu akp yolunda,terziliğin meslek sözlüğünde “haute couture” diye bir deyim vardır.,,https://www.cumhuriyet.com.tr/yazarlar/ozdemir-ince/kilicdaroglu-akp-yolunda-2506473
147788,2026-05-24,Cumhuriyet,unknown,positive,0.634402,mid,false,claude-sonnet-4-6,reviewed,neutral,"sezon sonu rutin değerlendirme, net valans yok",1-3-5,uzun ve yıpratıcı bir sezonun sonuna geldik.,,https://www.cumhuriyet.com.tr/yazarlar/erman-kunter/1-3-5-2506481
145027,2026-05-24,Habertürk,unknown,neutral,0.984062,high,false,claude-sonnet-4-6,reviewed,positive,Barcelona şampiyonluk kazandı,uefa kadınlar şampiyonlar ligi'nde şampiyon barcelona!,,,https://www.haberturk.com/uefa-kadinlar-sampiyonlar-ligi-nde-sampiyon-barcelona-3886906-spor
144976,2026-05-24,Habertürk,unknown,neutral,0.528558,low,false,claude-sonnet-4-6,reviewed,negative,"modern dünyada aşk bulmanın zorlaşması, olumsuz sosyal durum",çok fazla insan var ama hiç aşk yok! modern dünyada sevgili bulmak neden bu kadar zorlaştı?,,,https://www.haberturk.com/cok-fazla-insan-var-ama-hic-ask-yok-modern-dunyada-sevgili-bulmak-neden-bu-kadar-zorlasti-3885536
145033,2026-05-24,Habertürk,unknown,positive,0.949427,high,false,claude-sonnet-4-6,reviewed,positive,"gümüş madalya kazanımı, spor başarısı","zümra rezzan i̇m, gümüş madalya kazandı",,,https://www.haberturk.com/zumra-rezzan-im-gumus-madalya-kazandi-3886908-spor
145030,2026-05-24,Habertürk,unknown,positive,0.520445,low,false,claude-sonnet-4-6,reviewed,negative,"gözyaşlarıyla veda, ayrılık üzüntüsü",edin visca'dan trabzonspor’a gözyaşlarıyla veda,,,https://www.haberturk.com/edin-visca-dan-trabzonspora-gozyaslariyla-veda-3886910-spor
151598,2026-05-24,Habertürk,unknown,positive,0.530307,low,false,claude-sonnet-4-6,reviewed,negative,"hayatın en karanlık anı, acı ayrılık deneyimi","""hayatımın en karanlık anıydı""","gerard pique ile 11 yıllık ilişkisini 2022'de bitiren shakira, yıllar sonra bu ayrılığa dair konuştu",,https://www.haberturk.com/shakira-dan-ayrilik-aciklamasi-hayatimin-en-karanlik-aniydi-3886979-magazin
144748,2026-05-24,Habertürk,unknown,positive,0.689485,mid,false,claude-sonnet-4-6,reviewed,negative,milli takım İtalya'ya mağlup oldu,"filenin sultanları, i̇talya'ya mağlup oldu!","a milli kadın voleybol takımı, 2026 fivb voleybol milletler ligi hazırlıkları kapsamındaki aequilibrim kupası ikinci maçında ev sahibi i̇talya'ya 3-1 yenildi.",,https://www.haberturk.com/turkiye-1-italya-3-mac-sonucu-3886935-spor
144968,2026-05-24,Habertürk,unknown,positive,0.6673,mid,false,claude-sonnet-4-6,reviewed,neutral,rutin reyting sonuçları duyurusu,23 mayıs cumartesi reyting sonuçları sonuçları açıklandı! 23 mayıs 2026 cumartesi ab ve total sıralaması ile reytinglerde hangi yapım zirveye yerleşti?,,,https://www.haberturk.com/23-mayis-cumartesi-reyting-sonuclari-sonuclari-aciklandi-23-mayis-2026-cumartesi-ab-ve-total-siralamasi-ile-reytinglerde-hangi-yapim-zirveye-yerlesti-3886960
152246,2026-05-24,Hürriyet,unknown,negative,0.996427,high,false,claude-sonnet-4-6,reviewed,negative,"belediye başkanına silahlı saldırı, yaralanma",fethiye belediye başkanı'na saldırıda 3 şüpheli yakalandı,"muğla'nın fethiye ilçesi belediye başkanı alim karaca, uğradığı silahlı saldırıda sol bacağından yaralandı. olayla ilgili 3 kişi gözaltına alındı",,https://www.hurriyet.com.tr/gundem/fethiye-belediye-baskanina-saldirida-3-supheli-yakalandi-43183006
152438,2026-05-24,Hürriyet,unknown,negative,0.997725,high,false,claude-sonnet-4-6,reviewed,negative,"organizasyon sorunlarına tepki, eleştiri",panathinaikos'tan olympiakos-fenerbahçe maçındaki olaylarla ilgili euroleague'e tepki!,"panathinaikos başkanı dimitris giannakopoulos, euroleague'de atina'da oynanan olympiakos-fenerbahçe beko final four maçında, organizasyondan kaynaklı yaşanan sorunlara tepki gösterdi.",,https://www.hurriyet.com.tr/sporarena/panathinaikostan-olympiakos-fenerbahce-macindaki-olaylarla-ilgili-euroleaguee-tepki-43182846
145429,2026-05-24,Hürriyet,unknown,negative,0.500433,low,false,claude-sonnet-4-6,reviewed,neutral,rutin siyasi toplantı haberi,"özgür özel, görevleri düşen chp parti meclisi üyeleriyle toplantı yaptı","mahkemece tedbiren chp genel başkanlığı görevinden uzaklaştırılan özgür özel, ""mutlak butlan"" kararıyla görevleri düşen parti meclisi (pm) üyeleriyle toplantı yaptı.",,https://www.hurriyet.com.tr/gundem/ozgur-ozel-gorevleri-dusen-chp-parti-meclisi-uyeleriyle-toplanti-yapti-43182706
145425,2026-05-24,Hürriyet,unknown,negative,0.647803,mid,false,claude-sonnet-4-6,reviewed,neutral,"transfer dedikodusu, olgusal aktarım",i̇şte aziz yıldırım'ın golcüsü! santrfor transferinde rota fransa'ya çevrildi,"fenerbahçe başkan adaylarından aziz yıldırım, santrfor transferinde rotayı fransa'ya çevirdi. i̇şte detaylar...",,https://www.hurriyet.com.tr/sporarena/iste-aziz-yildirimin-golcusu-santrfor-transferinde-rota-fransaya-cevrildi-43182738
145473,2026-05-24,Hürriyet,unknown,negative,0.669433,mid,false,claude-sonnet-4-6,reviewed,negative,piyasalarda belirsizlik ve kayıplar,piyasalarda denge arayışı,"piyasalar bayramı temkinli karşılıyor. belirsizlik, iç ve dış gündeme bağlı olarak artıyor. kurultay kararıyla kayıplar yaşayan borsa i̇stanbul, cuma günü toparlandı. artan belirsizlik önümüzdeki günlerde piyasaları ve verileri etkilemeye devam edecek. görünen o ki piyasaların yeniden denge bulması biraz zaman alacak.",,https://www.hurriyet.com.tr/yazarlar/zeynel-balci/piyasalarda-denge-arayisi-43182602
145496,2026-05-24,Hürriyet,unknown,negative,0.728615,mid,false,claude-sonnet-4-6,reviewed,neutral,önleyici güvenlik operasyonu duyurusu,sahteliğe operasyon,"i̇stanbul emniyet müdürlüğü ekipleri, kurban bayramı öncesinde alışverişlerde sahte para kullanılarak gerçekleştirilebilecek dolandırıcılık olaylarının önlenmesine yönelik çalışma başlattı.",,https://www.hurriyet.com.tr/gundem/sahtelige-operasyon-43182638
145508,2026-05-24,Hürriyet,unknown,negative,0.589645,mid,false,claude-sonnet-4-6,reviewed,positive,terör şüphelisi yakalanarak Türkiye'ye getirildi,mi̇t’ten sınır ötesi operasyon: gar katliamcısı yakalandı,"mi̇t, suriye’de yaptığı operasyonda aralarında 109 kişinin hayatını kaybettiği ankara gar saldırısının sorumlularından ömer deniz dündar’ın da bulunduğu kırmızı bülten ile aranan 10 deaş’lıyı yakalayarak türkiye’ye getirdi.",,https://www.hurriyet.com.tr/gundem/mitten-sinir-otesi-operasyon-gar-katliamcisi-yakalandi-43182695
145691,2026-05-24,Hürriyet,unknown,negative,0.584411,mid,false,claude-sonnet-4-6,reviewed,positive,Premier Lig'e yükselme kutlaması ve teşekkür,acun ilıcalı: 'bu kadar duaya real madrid dayanamazdı!',"i̇ngiltere premier lig'e yükselen hull city'nin sahibi acun ilıcalı, bu süreçte kendilerine destek veren herkese teşekkür etti.",,https://www.hurriyet.com.tr/sporarena/acun-ilicali-bu-kadar-duaya-real-madrid-dayanamazdi-43182702
152221,2026-05-24,Hürriyet,unknown,positive,0.999297,high,false,claude-sonnet-4-6,reviewed,positive,stratejik işbirliği ve uzay alanında atılım kararı,türkiye'den 'uzay vatan' için stratejik hamle,"türk devletleri, cumhurbaşkanı recep tayyip erdoğan'ın katılımıyla düzenlenen ""yapay zeka ve dijital kalkınma"" temalı tdt gayriresmi zirvesi'nde teknoloji ve uzay başta olmak üzere pek çok alanda ortak çalışma kararı aldı. uzay vatan stratejisi kapsamında atılımlarını sürdüren türkiye, türk devletleriyle yürütülecek projelerle bu alandaki hamlelerini güçlendirecek.",,https://www.hurriyet.com.tr/dunya/turkiyeden-uzay-vatan-icin-stratejik-hamleler-43182994
145484,2026-05-24,Hürriyet,unknown,positive,0.559844,mid,false,claude-sonnet-4-6,reviewed,neutral,"play-off bileti için rekabet, sonuç belirsiz",süper lig'e son bilet kimin olacak?,"erokspor mu, çorum mu?",,https://www.hurriyet.com.tr/sporarena/super-lige-son-bilet-kimin-olacak-43182709
153980,2026-05-24,Milliyet,unknown,negative,0.995797,high,false,claude-sonnet-4-6,reviewed,negative,minibüs kazasında ölü ve yaralılar var,sivas'ta korkunç kaza! minibüs devrildi: ölü ve yaralılar var,"kaza, saat 11.00 sıralarında malatya-kayseri kara yolu mazıkıran geçidi mevkisinde meydana geldi. kayseri’den malatya yönüne giden n.k. yönetimindeki 26 kf 270 plakalı minibüs, sürücüsünün kontrolünden çıkarak devrildi. kazada yolcularından nazar kapkaç hayatını kaybederken, sürücü dahil 8 kişi yaralandı. i̇hbar üzerine kaza yerine çok sayıda ambulans, polis ve itfaiye ekibi sevk edildi. yaralılar, ambulanslarla gürün devlet hastanesi'ne kaldırılarak tedaviye alındı. türkiye’yi çok zor bir yaz bekliyor! tüm ezberler bozulacak: 'yalnızca meteorolojik bir gelişme değil' kaza ile ilgili inceleme başlatıldı.",,https://www.milliyet.com.tr/gundem/sivasta-korkunc-kaza-minibus-devrildi-olu-ve-yaralilar-var-7593668
153982,2026-05-24,Milliyet,unknown,negative,0.996818,high,false,claude-sonnet-4-6,reviewed,negative,"binaya silahlı saldırı, şüpheliler tutuklandı",fatih’te binaya kurşun yağdırdılar! özel harekat destekli operasyonda yakalandılar: 3 şüpheli tutuklandı,"fatih'te bir binanın kurşunlanmasına ilişkin gözaltına alınan 3 şüpheli tutuklandı. akşemsettin mahallesi'nde 19 mayıs gecesi bir binaya ateş açılmasına ilişkin polis ekipleri çalışma yaptı. çevredeki güvenlik kamerası görüntülerini inceleyen ekipler, ş.a'nın (23) tabancayla binaya ateş ettiğini, m.f.k. (21) ve s.c.g'nin (20) ise bu kişiyle hareket ettiğini belirledi. esenler'de oldukları tespit edilen şüpheliler, özel harekat polislerinin de katıldığı operasyonla yakalandı. emniyetteki işlemlerinin ardından adliyeye sevk edilen şüpheliler, ""6136 sayılı ateşli silahlar ve bıçaklar ile diğer aletler hakkında kanun'a muhalefet"", ""genel güvenliğin kasten tehlikeye sokulması"" suçlarından tutuklandı. kılıçdaroğlu'ndan chp genel merkezi'nde yaşanan gerginliğe ilişkin açıklama: talimata aykırı hareket edenlerle ilgili gerekli tedbirler alınacak",,https://www.milliyet.com.tr/gundem/fatihte-binaya-kursun-yagdirdilar-ozel-harekat-destekli-operasyonda-yakalandilar-3-supheli-tutuklandi-7593627
147266,2026-05-24,Milliyet,unknown,negative,0.697868,mid,false,claude-sonnet-4-6,reviewed,neutral,"ABD-İran müzakere detayları, dengeli diplomatik aktarım",abd-i̇ran müzakerelerinin detayları ortaya çıktı! i̇srail’i endişelendiren madde,"abd ile i̇ran arasında yürütülen diplomatik temaslarda, tarafların 60 günlük geçici bir anlaşma üzerinde uzlaşmaya yakın olduğu bildirildi. abd’li bir yetkiliye göre anlaşma kapsamında hürmüz boğazı’nın yeniden uluslararası deniz trafiğine açılması, i̇ran’ın petrol satışlarının önünün açılması ve tahran’ın nükleer programına ilişkin yeni müzakerelerin başlatılması öngörülüyor. yetkililer, mutabakatın pazar günü (24.05.2026) açıklanabileceğini belirtti. ayrıca görüşmelerin henüz tamamlanmadığı ve son aşamada anlaşmanın başarısız olma ihtimalinin sürdüğü ifade edildi. axios’un haberine göre abd’li yetkilinin verdiği bilgilere göre taslak metin, taraflar arasında 60 gün geçerli olacak bir mutabakat zaptı (mou) imzalanmasını içeriyor. sürenin karşılıklı mutabakatla uzatılabileceği kaydedildi. anlaşmada neler var? taslak anlaşmaya göre i̇ran, hürmüz boğazı’na yerleştirdiği mayınları temizleyerek uluslararası gemi geçişlerinin yeniden güvenli şekilde yapılmasını sağlayacak. boğaz geçişlerinden herhangi bir ücret alınmayacağı da belirtildi. buna karşılık abd’nin i̇ran limanlarına yönelik deniz ablukasını kaldırması ve i̇ran’ın petrol ihracatına imkan tanıyacak bazı yaptırım muafiyetlerini devreye sokması planlanıyor. kabul edi̇lmeyen madde abd tarafı, yaptırımların kaldırılmasının ‘performansa bağlı rahatlama’ ilkesi çerçevesinde ilerleyeceğini vurgularken, i̇ran’ın talep ettiği kalıcı yaptırım kaldırımı ve dondurulmuş fonların derhal serbest bırakılması taleplerinin şimdilik kabul edilmediği belirtildi. taslak metinde ayrıca i̇ran’ın nükleer silah geliştirmeyeceğine ilişkin taahhütler yer aldı. buna ek olarak, uranyum zenginleştirme faaliyetlerinin askıya alınması ve yüksek düzeyde zenginleştirilmiş uranyum stoklarının devri konularında müzakerelerin yürütülmesi öngörülüyor. ‘i̇ran uranyum konusunda tavi̇zlere açik’ konuya yakın iki kaynak, i̇ran’ın arabulucular üzerinden abd’ye sözlü güvence verdiğini ve zenginleştirme faaliyetlerinin sınırlandırılması konusunda belirli tavizlere açık olduğunu aktardı. ayrıca abd merkezli the new york times (nyt) gazetesi dikkat çeken bir iddiayı gündeme taşıd ı. üst düzey iki abd’li yetkiliye dayandırılan habere göre; i̇ran’ın, abd ile yürütülen müzakereler kapsamında, elindeki yüksek derecede zenginleştirilmiş uranyum stokundan vazgeçmeyi kabul ettiği öne sürüldü. abd’nin ise yaptırımların kaldırılması ve i̇ran’a ait bloke edilmiş varlıkların serbest bırakılması konularını müzakere etmeyi kabul ettiği, ancak bu adımların yalnızca nihai ve doğrulanabilir bir anlaşma sonrasında yürürlüğe gireceği ifade edildi. bölgeye son aylarda sevk edilen abd askeri unsurlarının 60 günlük süreç boyunca bölgede kalacağı, ancak nihai anlaşmanın sağlanması durumunda geri çekilebileceği kaydedildi. di̇kkat çeken lübnan detayi taslak anlaşmanın dikkat çeken maddelerinden birinin ise i̇srail ile hizbullah arasında lübnan cephesindeki çatışmaların sona erdirilmesi olduğu belirtildi. i̇srai̇l’i̇ endi̇şelendi̇ren madde i̇srailli bir yetkili, başbakan netanyahu’nun trump ile yaptığı telefon görüşmesinde bu maddeye ilişkin endişelerini dile getirdiğini söyledi. abd’li bir yetkili ise netanyahu’nun diğer bazı maddeler konusunda da çekincelerini ‘saygılı bir üslupla’ aktardığını ifade etti. abd tarafı, anlaşmanın ‘tek taraflı bir ateşkes’ niteliği taşımadığını savunurken, hizbullah’ın yeniden silahlanmaya yönelmesi veya saldırı girişiminde bulunması durumunda i̇srail’in müdahale hakkını koruyacağını bildirdi. trump’tan türki̇ye dahi̇l 6 ülkeyle görüşme diplomatik kaynaklara göre başkan trump, suudi arabistan, katar, mısır, türkiye, pakistan ve birleşik arap emirlikleri liderlerinin de katıldığı bir konferans görüşmesi gerçekleştirdi. görüşmede bölge liderlerinin anlaşmaya destek verdiği aktarıldı. ‘trump operasyon i̇le di̇plomasi̇ arasinda gi̇di̇p geli̇yor’ abd basınına konuşan kaynaklar , trump’ın son günlerde i̇ran’a yönelik geniş çaplı askeri operasyon seçeneği ile diplomatik çözüm arasında gidip geldiğini, ancak son değerlendirmelerde diplomasi seçeneğinin ağırlık kazandığını ifade etti. abd’li yetkililer, i̇ran’ın nükleer müzakerelerde yeterince ciddi davranmadığı kanaatine varılması durumunda anlaşmanın 60 günlük süreyi tamamlamadan sona erebileceğini belirtti. abd’li bir yetkili, ‘i̇ran’ın ne kadar ileri gitmeye hazır olduğu önümüzdeki süreçte netleşecek. ancak bu dönem, tahran yönetimini ülkenin gelecekte nasıl bir rota izleyeceğine ilişkin kritik tercihler yapmaya zorlayacak’ ifadelerini kullandı. trump’a yakın kaynaklar ise i̇ran’ın nükleer programına ilişkin abd taleplerinin karşılanması halinde washington yönetiminin, tahran ile ilişkileri yeniden şekillendirmeye ve i̇ran ekonomisinin uluslararası sisteme entegrasyonuna yönelik kapsamlı adımlar atmaya hazır olduğunu belirtiyor. i̇şkence görüntüleri ortaya çıkmıştı: terörist ben-gvir'e fransa'dan soğuk duş! 'ülkeye girişi yasaklandı' ‘anlaşma büyük ölçüde tamam’",,https://www.milliyet.com.tr/dunya/abd-iran-muzakerelerinin-detaylari-ortaya-cikti-israili-endiselendiren-madde-7593511
