id,collected_date,source_name,category,current_label,current_score,confidence_bucket,has_body,label_source,review_status,reviewed_label,review_notes,title,summary,body_snippet,link
135457,2026-05-23,Milliyet,unknown,negative,0.588832,mid,false,claude-sonnet-4-6,reviewed,positive,anne mutluluğu ve sevimli paylaşım,i̇şte sarp marco'nun son hali! bestemsu özdemir ve oğlundan yeni kare,"kanal d'nin sevilen yapımlarından 'i̇nci taneleri' dizisinde semiramis karakterini canlandıran oyuncu bestemsu özdemir şu sıralar anne olmanın sevincini yaşıyor. ünlü isim, oğlu sarp marco'nun son halini takipçileriyle paylaştı.",,https://www.milliyet.com.tr/magazin/galeri/iste-sarp-marconun-son-hali-bestemsu-ozdemir-ve-oglundan-yeni-kare-7592865
135468,2026-05-23,Milliyet,unknown,neutral,0.643439,mid,false,claude-sonnet-4-6,reviewed,positive,ilk oyunda ödül kazanma başarısı,i̇lk oyunla ilk ödül,"oyuncu, ilk tiyatro oyunu ‘palamut zamanı’ndaki rolüyle ‘yılın umut veren kadın oyuncusu’ ödülüne layık görüldü. boz; çağan irmak’ın yazıp, yönettiği projede başrolü ayda aksel’le paylaşıyor. ‘palamut zamanı’ oyunu ‘en i̇yi oyun’, ‘en i̇yi yönetmen’ ve ‘en i̇yi kadın oyuncu’ ödüllerinin de sahibi oldu. oyun, tüm sezon kapalı gişe oynamıştı.",,https://www.milliyet.com.tr/magazin/ilk-oyunla-ilk-odul-7593016
142376,2026-05-23,Milliyet,unknown,positive,0.735174,mid,false,claude-sonnet-4-6,reviewed,positive,romantik paylaşım ve beğeni toplama,uzak şehir'in alya'sı sinem ünsal paylaştı! i̇şte sevgilisi berk cankat'la aşk dolu karesi,"kanal d'nin reyting rekortmeni dizisi uzak şehir'de alya karakterini oynayan sinem ünsal, paylaşımlarıyla beğeni topluyor. ünlü isim, sevgilisi berk cankat'la olduğu romantik kareyi instagram'dan paylaştı.",,https://www.milliyet.com.tr/magazin/galeri/uzak-sehirin-alyasi-sinem-unsal-paylasti-iste-sevgilisi-berk-cankatla-ask-dolu-karesi-7593248
141076,2026-05-23,NTV,unknown,negative,0.702599,mid,false,claude-sonnet-4-6,reviewed,neutral,"rutin protesto haberi, olgusal aktarım",sırbistan’da on binler erken seçim talebiyle yeniden sokakta,"sırbistan’ın başkenti belgrad'da on binlerce gösterici, erken seçim talebiyle sokaklara çıktı.",,https://www.ntv.com.tr/dunya/sirbistanda-on-binler-erken-secim-talebiyle-yeniden-sokakta-1725634
134227,2026-05-23,NTV,unknown,positive,0.966086,high,false,claude-sonnet-4-6,reviewed,positive,hastaneden taburcu olma sevindirici haber,şarkıcı haluk levent taburcu oldu,"eskişehir konseri sonrası yolda fenalaşarak hastaneye kaldırılan ve yoğun bakıma alınan haluk levent'ten sevindiren haber geldi. ünlü şarkıcı, taburcu edildi.",,https://www.ntv.com.tr/yasam/galeri-sarkici-haluk-levent-taburcu-oldu-1725475
141054,2026-05-23,NTV,unknown,positive,0.527994,low,false,claude-sonnet-4-6,reviewed,positive,MİT operasyonuyla teröristler yakalandı,"mi̇t'ten sınır ötesi daeş operasyonu. kırmızı bültenle aranıyordu, suriye'de yakalandılar","milli i̇stihbarat teşkilatı (mi̇t), suriye'de gerçekleştirdiği operasyonda kırmızı bülten ile aranan 10 daeş üyesini yakalayarak türkiye’ye getirdi.",,https://www.ntv.com.tr/turkiye/mitten-sinir-otesi-daes-operasyonu-kirmizi-bultenle-araniyordu-suriyede-yakalandilar-1725559
135696,2026-05-23,Sabah,unknown,negative,0.993274,high,false,claude-sonnet-4-6,reviewed,negative,CHP'de şaşkınlık ve skandal vurgusu,meli̇h altinok / bundan sonra chp’ye ne olacak?,"mutlak butlan kararı üzerine chp'de şaşkınlık hâkim. oysa ""hiziplerin partisi"" diye anılan chp, genel başkanlarının skandallarla gönderilmesine hiç de yabancı değil. 12 eylül öncesine, 90'lara gitmeye... devamı için tıklayınız",,https://www.sabah.com.tr/yazarlar/melihaltinok/2026/05/23/bundan-sonra-chpye-ne-olacak
135617,2026-05-23,Sabah,unknown,negative,0.628502,mid,false,claude-sonnet-4-6,reviewed,neutral,rutin diplomatik görüşme aktarımı,bakan fidan’dan diplomasi trafiği: katar ve pakistanlı arabulucular ile görüştü!,"dışişleri bakanı hakan fidan, katar başbakanı ve dışişleri bakanı şeyh muhammed bin abdurrahman al sani, pakistanlı arabulucular ve i̇ran dışişleri bakanı abbas arakçi ile telefon görüşmesi gerçekleştirdi.... devamı için tıklayınız",,https://www.sabah.com.tr/gundem/2026/05/22/bakan-fidandan-diplomasi-trafigi-katar-ve-pakistanli-arabulucular-ile-gorustu
134674,2026-05-23,Sözcü,unknown,negative,0.963114,high,false,claude-sonnet-4-6,reviewed,neutral,maç öncesi takvim/program duyurusu,premier lig’e yükselecek son takım belli olacak! acun ilıcalı’nın takımı hull city’nin kader maçı,premier lig’e yükselecek son takım belli olacak! acun ilıcalı’nın takımı hull city’nin kader maçı,,https://www.sozcu.com.tr/premier-lig-e-yukselecek-son-takim-belli-olacak-acun-ilicali-nin-takimi-hull-city-nin-kader-maci-p321977
141609,2026-05-23,Sözcü,unknown,negative,0.996815,high,false,claude-sonnet-4-6,reviewed,neutral,"siyasi açıklama aktarımı, yorum yok",akp’den 'chp’ye mutlak butlan' çıkışı,akp’den 'chp’ye mutlak butlan' çıkışı,,https://www.sozcu.com.tr/akp-den-chp-ye-mutlak-butlan-cikisi-p322182
141715,2026-05-23,Sözcü,unknown,negative,0.541845,low,false,claude-sonnet-4-6,reviewed,negative,iç çatışma ve ebola salgınında ölü sayısı artışı,i̇ç çatışma ebola salgınına yaradı: ölü sayısı 100'ü aştı,,,https://www.sozcu.com.tr/ebola-salgini-hizla-yayiliyor-olu-sayisi-100-u-asti-p322144
142682,2026-05-23,TRT Haber,unknown,negative,0.996197,high,false,claude-sonnet-4-6,reviewed,negative,savaş tehdidi ve çatışma söylemi,"i̇ran: trump'ın savaşı yeniden başlatması halinde bu, abd için ezici olacak","i̇ran meclis ve müzakere heyeti başkanı muhammed bakır kalibaf, pakistan genelkurmay başkanı asım munir ile tahranda gerçekleştirdiği görüşmede, ""abd başkanı donald trump'ın savaşı yeniden başlatması halinde bu, abd için savaşın ilk gününden çok daha ezici ve acı olacak."" dedi.",,https://www.trthaber.com/haber/dunya/iran-trumpin-savasi-yeniden-baslatmasi-halinde-bu-abd-icin-ezici-olacak-946082.html
142700,2026-05-23,TRT Haber,unknown,negative,0.996953,high,false,claude-sonnet-4-6,reviewed,negative,Gazze'de can kaybı 72 bini aştı,soykırımcı i̇srail'in gazze'ye saldırılarında can kaybı 72 bin 783'e yükseldi,i̇srail ordusunun ekim 2023'ten bu yana gazze şeridi'ne düzenlediği saldırılarda hayatını kaybedenlerin sayısı 72 bin 783'e ulaştı.,,https://www.trthaber.com/haber/dunya/soykirimci-israilin-gazzeye-saldirilarinda-can-kaybi-72-bin-783e-yukseldi-946064.html
135769,2026-05-23,TRT Haber,unknown,positive,0.997332,high,false,claude-sonnet-4-6,reviewed,positive,çiftçilere milyarlarca lira destekleme ödemesi,tarımsal destekleme ödemesi bugün yapılacak,"tarım ve orman bakanı i̇brahim yumaklı, tarımsal destekleme ödemesi olarak bugün çiftçilerin hesaplarına 6 milyar 468 milyon 162 bin lira aktarılacağını açıkladı.",,https://www.trthaber.com/haber/ekonomi/tarimsal-destekleme-odemesi-bugun-yapilacak-946008.html
135750,2026-05-23,TRT Haber,unknown,positive,0.517299,low,false,claude-sonnet-4-6,reviewed,positive,"Trabzonspor kupa kazandı, zafer",türkiye kupası'nın sahibi trabzonspor oldu,"ziraat türkiye kupası finalinde tümosan konyaspor'u 21 yenen trabzonspor, 10. kez kupayı kazandı.",,https://www.trthaber.com/haber/gundem/turkiye-kupasinin-sahibi-trabzonspor-oldu-946027.html
143679,2026-05-23,Yeni Şafak,unknown,neutral,0.998362,high,false,claude-sonnet-4-6,reviewed,positive,"milli sporcu Avrupa ikincisi, gümüş madalya",uğur aktaş avrupa ikincisi oldu,"almanya'da devam eden avrupa karate şampiyonası'nda milli sporcu uğur aktaş, gümüş madalya elde etti.",,https://www.yenisafak.com/spor/ugur-aktas-avrupa-ikincisi-oldu-4826516
136689,2026-05-23,Yeni Şafak,unknown,positive,0.996753,high,false,claude-sonnet-4-6,reviewed,positive,Kenan Yıldız sezonun yükselen yıldızı ödülü,kenan yıldız'a büyük onur,"serie a'dan yapılan açıklamada, milli futbolcunun fotoğrafı paylaşılarak, ""kenan yıldız, sezonun yükselen yıldızı"" ifad...",,https://www.yenisafak.com/spor/kenan-yildiza-buyuk-onur-4826297
154514,2026-05-24,Cumhuriyet,unknown,negative,0.722979,mid,false,claude-sonnet-4-6,reviewed,negative,CHP genel merkezi polis ablukasına alındı,"özgür çelik, chp genel merkezi'nde",chp i̇stanbul i̇l başkanı özgür çelik polis ablukasına alınan chp genel merkezi'ne geldi.,,https://www.cumhuriyet.com.tr/siyaset/ozgur-celik-chp-genel-merkezi-nde-2506572
147801,2026-05-24,Cumhuriyet,unknown,neutral,0.565992,mid,false,claude-sonnet-4-6,reviewed,neutral,"siyasi görüş yazısı, net valans yok","çare yurtsever, devrimci ve laik cumhuriyetçilerin birliğidir!",son haftalarda yurtiçinde çeşitli toplantılara katılmak için farklı kentlerimizi ziyaret ettim.,,https://www.cumhuriyet.com.tr/yazarlar/zulal-kalkandelen/care-yurtsever-devrimci-ve-laik-cumhuriyetcilerin-birligidir-2506475
151600,2026-05-24,Habertürk,unknown,negative,0.996922,high,false,claude-sonnet-4-6,reviewed,negative,"Kadir İnanır'ın sağlık durumu ciddi, entübe",jülide kural'ın 'kadir i̇nanır' sessizliği,"kadir i̇nanır iki gün önce entübe edilmişti. i̇nanır'ın sağlık durumu ciddiyetini korurken; usta sanatçının hayat arkadaşı jülide kural, hastane çıkışında objektiflere yansıdı",,https://www.haberturk.com/julide-kural-in-kadir-inanir-sessizligi-3886958-magazin
144972,2026-05-24,Habertürk,unknown,positive,0.692696,mid,false,claude-sonnet-4-6,reviewed,neutral,rutin deprem bilgi sorgulama duyurusu,"son dakika depremler: adana'da deprem mi oldu? az önce deprem mi oldu, nerede, kaç büyüklüğünde? 24 mayıs pazar afad ve kandilli son depremler",,,https://www.haberturk.com/son-dakika-depremler-adana-da-deprem-mi-oldu-az-once-deprem-mi-oldu-nerede-kac-buyuklugunde-24-mayis-pazar-afad-ve-kandilli-son-depremler-3886955
145693,2026-05-24,Hürriyet,unknown,positive,0.999148,high,false,claude-sonnet-4-6,reviewed,positive,"Bayern Münih kupa şampiyonluğu, hat-trick başarısı",almanya kupası'nda da şampiyon bayern münih! harry kane'den hat-trick,"almanya kupası finalinde stuttgart'ı kane'in golleriyle 3-0 mağlup eden bayern münih, bu turnuvada 21. kez mutlu sona ulaştı.",,https://www.hurriyet.com.tr/sporarena/almanya-kupasinda-da-sampiyon-bayern-munih-harry-kaneden-hat-trick-43182591
152440,2026-05-24,Hürriyet,unknown,positive,0.999243,high,false,claude-sonnet-4-6,reviewed,neutral,maç programı ve takvim duyurusu,"manchester city-aston villa ile, crystal palace-arsenal ile karşılaşacak! maçların heyecanı canlı sohbet misli'de","i̇ngiltere premier lig'in 38. ve son haftasında manchester city sahasında aston villa karşılaşacak, arsenal ise crystal palace'a konuk olacak. karşılaşmaların heyecanı canlı bahis ve canlı sohbet ile misli'de yaşanacak.",,https://www.hurriyet.com.tr/sporarena/manchester-city-aston-villa-ile-crystal-palace-arsenal-ile-karsilasacak-maclarin-heyecani-canli-sohbet-mislide-43182814
147532,2026-05-24,Milliyet,unknown,positive,0.998845,high,false,claude-sonnet-4-6,reviewed,positive,Arsenal şampiyonluk başarısı ve yönetim övgüsü,sabır i̇nşa etmek: arteta ve arsenal’in öğrettiği ders,"arsenal, manchester city hegemonyasını yıkarak premier lig şampiyonluğuna ulaştı. bugün tüm dünya arsenal’in dinamik oyununu, saka’nın olgunluğunu ya da saliba’nın kusursuz savunmasını konuşuyor. ama bu şampiyonluğun asıl hikâyesi sahada değil, yönetim odasında yazıldı. bu, bir transfer başarısı değil. bu, bir ""sabır ve sadakat"" başarısı. mikel arteta 2019’da takımın başına geçtiğinde arsenal kaotik bir geçiş dönemindeydi. i̇lk yıllarında takımı 8. bitirdi, şampiyonlar ligi potasının dışında kaldı. tribünler öfkeliydi, medya ""arteta out"" manşetleri atıyordu. herkesin ""bitti"" dediği yerde arsenal yönetimi tek bir şey yaptı: planın arkasında durdu. çünkü onlar tabelaya değil, inşa edilen kültüre bakıyorlardı. arteta’ya sadece bir takım değil, kulübün geleceği emanet edilmişti. temizlik yapılması gerekiyordu; kulübün en büyük maaşını alan özil ve aubameyang gibi isimlerle yollar istikrara feda edilerek ayrıldı. sonuç ne mi oldu? sistem, yıldızların kaprisini yendi. sabır, kupayı getirdi. bizim i̇klime dönelim… şimdi bu resmi alalım ve bizim süper lig’in üzerine koyalım. ardından kendimize dürüstçe şu soruyu soralım: türkiye’de hangi kulüp, ilk iki sezonunda 8. olan bir hocaya üçüncü yılın biletini verirdi? cevap net: hiçbiri. bizim ligimizde başarı bir süreç değil, acil bir ihtiyaç olarak görülüyor. biz kulüplerimizi bir mimar gibi inşa etmiyoruz; bir müteahhit gibi günü kurtaracak makyajlar yapıyoruz. sorun sadece teknik direktör değiştirmek değil. asıl sorun, her hoca değişiminde futbol aklını sıfırlamak. bir hoca geliyor, kendi sistemine göre 10 oyuncu aldırıyor. üç ay sonra işler kötü gidince yollar ayrılıyor. yeni gelen hoca ""bu kadro benim sistemime uygun değil"" diyor, bir 10 oyuncu daha isteniyor. sonuç? borç batağında yüzen, kimliğini kaybetmiş, her yıl hafızasını tazeleyen kulüpler. biz takımlarımızı sahaya göre değil, sosyal medyanın öfkesine göre yönetiyoruz. pasaport değil, hafıza sorunu arsenal’in başarısı bize şunu gösteriyor: futbolda en pahalı şey transfer yapmak değil, zaman satın almaktır. arsenal yönetimi arteta’ya para kadar, belki de paradan daha değerli olan o zamanı ve krediyi verdi. bizde ise kaos bir misafir gibi gelip gitmiyor; evin sahibi olmuş durumda. eğer türk futbolu olarak avrupa devi hissi yaratmak istiyorsak, önce şu gerçeği kabul etmeliyiz: bir takımı ayakta tutan şey sadece anlık transfer kalitesi değil, bir sistem hafızasıdır. arteta’nın arsenal’i, sabrın lüks değil, şampiyonluk için en temel zorunluluk olduğunu tüm dünyaya kanıtladı. şimdi soru sırası bizim kulüplerimizde: biz ne zaman tabela için hoca öğütmeyi bırakıp, bir futbol aklı inşa etmeye cesaret edeceğiz? çünkü doğru teşhis yapılmadığı sürece, değişen her hoca sadece pansuman olur; hastalık ise kümülatif bir şekilde büyümeye devam eder.",,https://www.milliyet.com.tr/skorer/emre-sari/sabir-insa-etmek-arteta-ve-arsenalin-ogrettigi-ders-7593450
146149,2026-05-24,NTV,unknown,negative,0.997389,high,false,claude-sonnet-4-6,reviewed,negative,"Kiev'e balistik füze saldırısı, savaş",rusya kiev'i balistik füzelerle vurdu,"rusya-ukrayna savaşı'nda karşılıklı saldırılar devam ediyor. ukrayna'nın ardından rusya, kiev'i balistik füzelerle vurdu.",,https://www.ntv.com.tr/dunya/rusya-kievi-balistik-fuzelerle-vurdu-1725655
147620,2026-05-24,Sabah,unknown,negative,0.995368,high,false,claude-sonnet-4-6,reviewed,neutral,"ilaç pazarı büyümesi, olgusal istatistik aktarımı",zayıflama ilaçları pazarı patladı,çeşitli ülkelerde zayıflama ilaçlarına yönelik tüketim farklılık gösteriyor. son dönemde zayıflama ilaçlarına en çok eğilim gösteren ülkelerden biri rusya oldu devamı için tıklayınız,,https://www.sabah.com.tr/saglik/2026/05/24/zayiflama-ilaclari-pazari-patladi
147578,2026-05-24,Sabah,unknown,negative,0.543452,low,false,claude-sonnet-4-6,reviewed,negative,"Gazze'de çocuklar mağdur, abluka ve saldırılar",gazze’de çocuklar bayramı unuttu,"kurban bayramı yaklaşırken gazze’de milyonlarca insan bayram hazırlığı değil, hayatta kalma mücadelesi veriyor. abluka ve saldırılar nedeniyle bölgede ne kurbanlık hayvan kaldı ne de bayram sevincini yaşatacak... devamı için tıklayınız",,https://www.sabah.com.tr/pazar/2026/05/24/gazzede-cocuklar-bayrami-unuttu
154318,2026-05-24,Sabah,unknown,positive,0.995979,high,false,claude-sonnet-4-6,reviewed,neutral,festival etkinliği rutin program duyurusu,8. etnospor kültür festivali'nde son gün etkinlikleri başladı,i̇stanbul'da düzenlenen 8. etnospor kültür festivali'nde dördüncü ve son gün etkinlikleri start verdi. devamı için tıklayınız,,https://www.sabah.com.tr/spor/tum-sporlar/2026/05/24/8-etnospor-kultur-festivalinde-son-gun-etkinlikleri-basladi
154314,2026-05-24,Sabah,unknown,positive,0.726666,mid,false,claude-sonnet-4-6,reviewed,neutral,deprem yaşandı ancak olumsuzluk bildirilmedi,"saimbeyli ilçesinde 4,9 şiddetinde deprem",adana’nın saimbeyli ilçesinde 4.9 büyüklüğünde yaşanan depremde olumsuzluk yaşanmadı. devamı için tıklayınız,,https://www.sabah.com.tr/yasam/saimbeyli-ilcesinde-49-siddetinde-deprem-7589716
147670,2026-05-24,TRT Haber,unknown,neutral,0.945269,high,false,claude-sonnet-4-6,reviewed,neutral,"yasal düzenleme açıklaması, olgusal bilgi",gayrimenkul yatırım ortaklıklarında kar dağıtım şartları belirlendi,gayrimenkul yatırım ortaklıklarının taşınmazlardan elde ettikleri kazançlara yönelik kar dağıtım şartları düzenlendi.,,https://www.trthaber.com/haber/ekonomi/gayrimenkul-yatirim-ortakliklarinda-kar-dagitim-sartlari-belirlendi-946122.html
154424,2026-05-24,TRT Haber,unknown,positive,0.565993,mid,false,claude-sonnet-4-6,reviewed,neutral,müzakere sürecine dair olgusal bilgi aktarımı,i̇ran basını: mutabakat zaptında petrol yaptırımlarının müzakere süresince askıya alınmasına dair madde olabilir,"i̇ran'ın petrol sektörüne yönelik yaptırımların, müzakere süreci boyunca geçici olarak askıya alınabileceği ve bu düzenlemenin olası bir mutabakat zaptında yer alabileceği belirtildi.",,https://www.trthaber.com/haber/dunya/iran-basini-mutabakat-zaptinda-petrol-yaptirimlarinin-muzakere-suresince-askiya-alinmasina-dair-madde-olabilir-946127.html
148697,2026-05-24,Yeni Şafak,unknown,negative,0.993311,high,false,claude-sonnet-4-6,reviewed,negative,"sel felaketi, kayıp ve bir kişinin cansız bedeni",giresun'da dere taştı: balık avlayan amca ve yeğen suya kapıldı,"giresun’un yağlıdere ilçesinde balık avlamak için dereye giren amca ve yeğen, aniden yükselen suya kapılarak gözden kayboldu. ekiplerin zorlu şartlarda yürüttüğü arama çalışmaları sonucunda bir kişinin cansız bedeninin yeri tespit edilirken, kayıp olan diğer kişiyi arama çalışmaları aralıksız sürüyor.",,https://www.yenisafak.com/gundem/giresunda-dere-tasti-balik-avlayan-amca-ve-yegen-suya-kapildi-4826586
159733,2026-05-25,CNN Türk,unknown,negative,0.474743,low,false,claude-sonnet-4-6,reviewed,negative,"su baskını, mesire alanı ve restoranlar zarar gördü",atatürk barajı’nın kapakları açıldı: fırat nehri’nin kıyısındaki mesire alanını su bastı,"şanlıurfa’da, atatürk barajı’nın tahliye kapaklarının açılmasıyla birlikte birecik ilçesinden geçen fırat nehri’nde su seviyesi 5-6 metre yükseldi. su seviyesindeki artış nedeniyle sahil kesimindeki mesire alanı, millet parkı ve duba restoranları su bastı. bölgede güvenlik önlemleri artırıldı.",,https://www.cnnturk.com/turkiye/ataturk-barajinin-kapaklari-acildi-firat-nehrinin-kiyisindaki-mesire-alanini-su-basti-3424927
159736,2026-05-25,CNN Türk,unknown,negative,0.412668,low,false,claude-sonnet-4-6,reviewed,negative,"ruhsatsız silah ele geçirildi, suç haberi",dörtyol ilçesinde ruhsatsız 2 tabanca ve 7 tüfek ele geçirildi,dörtyol ilçesinde ruhsatsız 2 tabanca ve 7 tüfek ele geçirildi,,https://www.cnnturk.com/yerel-haberler/hatay/dortyol-ilcesinde-ruhsatsiz-2-tabanca-ve-7-tufek-ele-gecirildi-2428343
159774,2026-05-25,CNN Türk,unknown,negative,0.524706,low,false,claude-sonnet-4-6,reviewed,negative,"gazeteciye fiziksel saldırı, şiddet",canlı yayında cnn türk'e müdahale: chp'li başarır'dan cnn türk muhabirine saldırı,"polisin chp genel merkezi'ndeki barikatı aşarak genel merkeze girmesinin ardından özgür özel merkez binasından ayrıldı. tbmm'ye yürüyüşü sırasında ise cnn türk ekibine müdahale edildi. özel'in genel merkez'den ayrılıp meclis’e yürüyüş gerçekleştirdiği anlarda cnn türk muhabiri murat bekmezci anlık olarak gelişmeleri aktarırken, ali mahir başarır tarafından saldırıya uğradı. bekmezci, başarır’ın sol kulağına vurduğunu söyledi.i̇şte o anlar...",,https://www.cnnturk.com/video/turkiye/canli-yayinda-cnn-turke-mudahale-chpli-basarirdan-cnn-turk-muhabirine-saldiri-3424782
159728,2026-05-25,CNN Türk,unknown,negative,0.730618,mid,false,claude-sonnet-4-6,reviewed,negative,"çifte cinayet, ağırlaştırılmış müebbet cezası","cinayetin perde arkası: sahte plaka, çi̇fte bi̇let, kan i̇zleri̇!","muğla'nın bodrum ilçesinde, eski eşi olan rus vatandaşı irina dvizova (42) ile kızı dayana dvizova’yı (15) öldürerek cesetlerini sarp bir araziye atan andrej kuslevic (49) hakkında verilen 2 kez ağırlaştırılmış müebbet hapis cezasının gerekçesi açıklandı. kararda, kuslevic’in kendi aracına sahte plaka taktığı, aynı gün için iki farklı ülkeye uçak bileti satın aldığı ve irina dvizova’ya ait araçta maktullere ait kan izlerinin tespit edildiği belirtildi. ayrıca sanığın eylemi başından itibaren planlı şekilde ve öldürme kastıyla gerçekleştirdiğine dikkat çekildi.",,https://www.cnnturk.com/video/turkiye/cinayetin-perde-arkasi-sahte-plaka-cifte-bilet-kan-izleri-3424925
159754,2026-05-25,CNN Türk,unknown,negative,0.599522,mid,false,claude-sonnet-4-6,reviewed,negative,"siyasi kriz, arbede, polis müdahalesi",i̇şte arbede sonrası chp genel merkezi: neler oluyor?,"chp genel merkezi’nde “mutlak butlan” kararı sonrası büyük bir kriz yaşandı. kemal kılıçdaroğlu’nun yeniden genel başkanlığa getirildi, özgür özel destekçilerinin genel merkezi boşaltmamak için direndi. polis ekiplerinin bina tahliyesi için müdahalede bulunduğu, kapıların kırıldığı ve arbede yaşandığı aktarıldı. olayların ardından genel merkezde temizlik yapılırken, gözler kemal kılıçdaroğlu’nun binaya gelip gelmeyeceğine çevrildi. detayları cnn türk muhabiri paşa alyurt aktardı.",,https://www.cnnturk.com/video/turkiye/iste-arbede-sonrasi-chp-genel-merkezi-neler-oluyor-3424888
159778,2026-05-25,CNN Türk,unknown,neutral,0.521203,low,false,claude-sonnet-4-6,reviewed,neutral,"müzakere süreci dengeli aktarım, sonuç belirsiz","son daki̇ka i anlaşma yakın derken, trump ""acele etmeyin"" dedi! i̇şte müzakereleri tıkayan başlıklar...","washington ile tahran'ın 60 günlük ateşkes uzatma anlaşmasına yakın olduğu iddiaları yankılanırken, abd başkanı donald trump’tan müzakere heyetine ""anlaşma için acele etmemelerini"" söyledi. abd dışişleri bakanı marco rubio ise i̇ran ile yürütülen müzakerelerde gelinen noktaya ilişkin yaptığı açıklamada, masada oldukça somut bir teklifin bulunduğunu belirtti ancak trump'ın “kötü bir anlaşmaya imza atmayacağı” vurguladı. müzakereleri tıkayan temel anlaşmazlık başlıkları aktarılıyor. netanyahu'nun, abd başkanı donald trump'ın i̇ran meselesindeki tutumunu etkilemekte zorluk çektiği öne sürüldü. i̇şte konuya dair son dakika gelişmeler...",,https://www.cnnturk.com/dunya/live-son-dakika-anlasma-yakin-derken-trump-acele-etmeyin-dedi-iste-muzakereleri-tikayan-iki-temel-anlasmazlik-basligi-3424889
159762,2026-05-25,CNN Türk,unknown,neutral,0.709853,mid,false,claude-sonnet-4-6,reviewed,neutral,"deprem bilgisi olgusal aktarım, hasar belirtilmemiş",deprem mi̇ oldu? 24 mayıs malatya'da deprem mi oldu? kaç büyüklüğünde ve şiddetinde deprem oldu?,"""malatya'da deprem mi oldu?"" sorusunun yanıtı, malatya'da sarsıntı hisseden vatandaşlar tarafından sorgulanıyor. son dakika deprem haberleri afad ve kandilli rasathanesi tarafından aktarılıyor. afad tarafından aktarılan verilere göre malatya pütürge'de deprem meydana geldi. vatandaşlar bu depremin büyüklüğünü ve şiddetini sorgulamaya başladı. peki 24 mayıs malatya'da deprem mi oldu? kaç büyüklüğünde ve şiddetinde deprem oldu? i̇şte afad ve kandilli rasathanesi son depremler listesi...",,https://www.cnnturk.com/turkiye/deprem-mi-oldu-24-mayis-malatyada-deprem-mi-oldu-kac-buyuklugunde-ve-siddetinde-deprem-oldu-3424845
159782,2026-05-25,CNN Türk,unknown,positive,0.46029,low,false,claude-sonnet-4-6,reviewed,neutral,diplomatik gelişmeler dengeli olgusal aktarım,"son daki̇ka! i̇srail basını: ""netanyahu trump'ı etkilemekte zorlanıyor"" dedi! beyaz saray'dan da açıklama...","son dakika haberine göre; i̇srail basınında yer alan bir habere göre i̇srail başbakanı binyamin netanyahu, abd başkanı donald trump'ın i̇ran meselesindeki tutumunu etkilemekte zorluk çekiyor. öte yandan beyaz saray'dan yapılan son açıklamada da ""ran'la anlaşmanın tamamlanması günler sürebilir"" dendi. i̇şte ateşkes gölgesinde devam eden savaştaki son gelişmeler...",,https://www.cnnturk.com/dunya/live-son-dakika-israil-basini-netanyahu-trumpi-etkilemekte-zorlaniyor-dedi-beyaz-saraydan-da-aciklama-3424867
159811,2026-05-25,CNN Türk,unknown,positive,0.540564,low,false,claude-sonnet-4-6,reviewed,positive,altın fiyatlarında yükseliş trendi,"""sarı fırtına"" güne yükselişle başladı! altında seyir ne olacak?","piyasaların açılması ile gram altın güne yükselişle başladı. 6 bin 700 lira dolaylarında işlem gören gram altının yanı sıra, altın 11 bin 40 liradan, cumhuriyet altını 43 bin 940 liradan satılıyor.",,https://www.cnnturk.com/ekonomi/sari-firtina-gune-yukselisle-basladi-altinda-seyir-ne-olacak-3424905
159847,2026-05-25,CNN Türk,unknown,positive,0.530986,low,false,claude-sonnet-4-6,reviewed,positive,"Spurs galip geldi, seri 2-2 eşitledi",wembanyama maça damga vurdu! spurs - thunder serisinde durum: 2-2,"amerikan basketbol ligi (nba) play-off'larında san antonio spurs, sahasında oklahoma city thunder'ı 103-82 yenerek seriyi 2-2'ye getirdi.",,https://www.cnnturk.com/spor/nba/wembanyama-maca-damga-vurdu-spurs-thunder-serisinde-durum-2-2-3424894
159921,2026-05-25,CNN Türk,unknown,positive,0.477441,low,false,claude-sonnet-4-6,reviewed,positive,"yeni teknoloji özelliği tanıtımı, olumlu içerik",görsel dünyada yapay zeka dönemi,"honor 600 serisi, ai görselden videoya 2.0 özelliğiyle tek bir fotoğrafı hareketli ve yaratıcı video içeriklerine dönüştürüyor.",,https://www.cnnturk.com/teknoloji/gorsel-dunyada-yapay-zeka-donemi-3424906
161153,2026-05-25,Cumhuriyet,unknown,negative,0.428611,low,false,claude-sonnet-4-6,reviewed,neutral,"siyasi hukuki tartışma, olgusal açıklama",'mutlak butlan' itirazı: mhp'li feti yıldız'dan dikkat çeken 'yetki' çıkışı,"mhp genel başkan yardımcısı feti yıldız, chp'ye yönelik verilen mutlak butlan kararı tartışmaları sürerken dikkat çeken bir çıkışta bulundu. yıldız, siyasi partilerin seçimlerine ilişkin 2820 sayılı siyasi partiler kanunu’nun 21. maddesinin 11. fıkrası yürürlükteyken, medeni kanun ve dernekler kanunu hükümlerinin uygulanmasının mümkün olmadığını belirtti.",,https://www.cumhuriyet.com.tr/siyaset/mutlak-butlan-itirazi-mhp-li-feti-yildiz-dan-net-cikis-mumkun-degil-2506791
